P(Engine_Core_Health=Healthy),P(Engine_Core_Health=Degrading),P(Engine_Core_Health=Critical),cycle,true
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,15,Critical
0.8653121725941249,0.13468721818172175,6.092241533837566e-07,0,Healthy
0.867831635847116,0.13216776490182874,5.992510553232413e-07,1,Healthy
0.4109451680036777,0.588975689823911,7.914217241147798e-05,2,Healthy
0.8731616779435268,0.12683800823353739,3.138229357787931e-07,3,Healthy
0.9091309516286894,0.09086895129046003,9.70808504799897e-08,4,Healthy
0.9190904287685046,0.08090950816210972,6.306938571645733e-08,5,Healthy
0.9780333267717309,0.021966670276515124,2.951753937838316e-09,6,Healthy
0.8886742380136357,0.11132551482893702,2.4715742730265624e-07,7,Healthy
0.7419683331994418,0.25802823879520187,3.4280053563219437e-06,8,Healthy
0.8667021561955771,0.13329711016046297,7.336439599641704e-07,9,Degrading
0.8641981258284073,0.13580098189413883,8.922774538826535e-07,10,Degrading
0.8568035255136487,0.14319600071926217,4.737670891792587e-07,11,Degrading
0.3449917273207065,0.6543877563606045,0.0006205163186890526,12,Degrading
0.37864123923073106,0.6212782116015041,8.054916776491411e-05,13,Critical
1.3989939359010707e-06,0.0012089134606074982,0.9987896875454566,14,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,15,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,16,Critical
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,0,Healthy
0.9929600031799144,0.007039996768334538,5.175106343715269e-11,1,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,2,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,3,Healthy
0.9672524284579462,0.032747563868483855,7.673569994755088e-09,4,Healthy
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,5,Healthy
0.9929600031799144,0.007039996768334538,5.175106343715269e-11,6,Healthy
0.9850269586889915,0.014973040393826003,9.171825291209846e-10,7,Healthy
0.9839208018435147,0.016079197184198004,9.722872646880916e-10,8,Healthy
0.9190250428875197,0.08097476838214693,1.887303334305362e-07,9,Healthy
0.9934484553158965,0.006551544635316339,4.878721914121343e-11,10,Healthy
0.9850996401058539,0.014900359429762564,4.6438341079580244e-10,11,Healthy
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,12,Healthy
0.9801540018040867,0.019845996694240156,1.5016732079177369e-09,13,Healthy
0.6813153511026452,0.3186722062455812,1.24426517736351e-05,14,Healthy
0.9818703481804403,0.018129650536735528,1.2828242584197296e-09,15,Healthy
0.9266406534501128,0.07335919468331314,1.51866574166368e-07,16,Degrading
0.9662943302290308,0.03370566246696257,7.304006696647743e-09,17,Degrading
0.5091528471131953,0.4907759192290041,7.123365780073534e-05,18,Degrading
0.9802403508230023,0.019759648533997993,6.429997941271646e-10,19,Degrading
0.9616180078306263,0.038381982675245126,9.49412863373997e-09,20,Degrading
0.6417087442133697,0.3582831008821659,8.154904464385534e-06,21,Degrading
0.06047975090566458,0.8981598258255605,0.041360423268774836,22,Degrading
0.002694501966952575,0.20060442606168552,0.7967010719713619,23,Critical
2.143331116560057e-06,0.0014951433720101267,0.9985027132968733,24,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,25,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,26,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,27,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,28,Critical
0.10925725534595764,0.8664780989761978,0.024264645677844657,0,Healthy
0.1886069128488192,0.8089673131360777,0.0024257740151031495,1,Healthy
0.271936646544446,0.7275717589261664,0.0004915945293875554,2,Healthy
0.08060131128905303,0.8901235607638784,0.02927512794706861,3,Healthy
0.00022497540556167637,0.04922364043643362,0.9505513841580047,4,Healthy
4.778080488322624e-06,0.002357943548864139,0.9976372783706475,5,Healthy
0.06653511945699152,0.9096427191451429,0.023822161397865475,6,Healthy
0.027697806686661414,0.7379281393855117,0.23437405392782684,7,Healthy
6.927824990988075e-05,0.01644697958140912,0.9834837421686811,8,Degrading
0.07463222899992551,0.8559506952398431,0.06941707576023115,9,Degrading
0.11988191784703416,0.874263599264068,0.005854482888897641,10,Degrading
3.364618421458763e-07,0.0003475785504239022,0.999652084987734,11,Degrading
0.0008992352172348187,0.10198242745765251,0.8971183373251127,12,Degrading
0.007384242438432042,0.43929246885722995,0.553323288704338,13,Degrading
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,14,Critical
1.8466373927222103e-07,0.0002469698759437829,0.999752845460317,15,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,16,Critical
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,0,Healthy
0.9648799683314858,0.035120023544742265,8.123771854362195e-09,1,Healthy
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,2,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,3,Healthy
0.9709071748244567,0.02909281934972711,5.825816166357281e-09,4,Healthy
0.9923853366643436,0.007614663263061622,7.259479215546182e-11,5,Healthy
0.9929600031799144,0.007039996768334538,5.175106343715269e-11,6,Healthy
0.8649493272733363,0.1350502037007765,4.690258871589363e-07,7,Healthy
0.9850269586889915,0.014973040393826003,9.171825291209846e-10,8,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,9,Healthy
0.8890540196166646,0.1109453719834039,6.083999315389603e-07,10,Healthy
0.8649493272733363,0.1350502037007765,4.690258871589363e-07,11,Healthy
0.9855241873178425,0.014475812269796195,4.123613815961058e-10,12,Healthy
0.9801540018040867,0.019845996694240156,1.5016732079177369e-09,13,Healthy
0.33882211706975934,0.6606828854255945,0.0004949975046462435,14,Healthy
0.744978463800368,0.2550157872269918,5.7489726401770055e-06,15,Degrading
0.9690862181668766,0.03091377679897366,5.034149880140678e-09,16,Degrading
0.6906874034886299,0.3092865156785443,2.6080832825726488e-05,17,Degrading
0.49411429890621456,0.5058475723099352,3.8128783850345754e-05,18,Degrading
0.11936033585959535,0.867898703897326,0.012740960243078511,19,Degrading
0.05506494791342385,0.8982043376606923,0.04673071442588386,20,Degrading
1.8466373927222103e-07,0.0002469698759437829,0.999752845460317,21,Degrading
0.0018428192933840374,0.17253114462192026,0.8256260360846956,22,Critical
0.0007377325943669914,0.09606062558024082,0.9032016418253922,23,Critical
2.5572722638564836e-06,0.0017017951779863241,0.9982956475497498,24,Critical
2.2387099225001075e-07,0.00028030915462148127,0.9997194669743862,25,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,26,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,27,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,28,Critical
0.024392261231592546,0.6028665563200204,0.372741182448387,0,Healthy
0.03591217988107687,0.8461080690288219,0.11797975109010121,1,Healthy
4.2393442502427996e-07,0.00040896967196914707,0.9995906063936059,2,Degrading
0.01963951272964206,0.7627747033638717,0.2175857839064864,3,Degrading
0.5735780929550026,0.4263678617122636,5.404533273386994e-05,4,Degrading
0.6462824985845225,0.35371041559281224,7.0858226652334435e-06,5,Degrading
0.00056951069208742,0.08272700405086753,0.9167034852570451,6,Degrading
0.0005329451029740427,0.056570317771362365,0.9428967371256636,7,Degrading
0.005799548317524893,0.30180916356863285,0.6923912881138422,8,Degrading
0.0007366499202970414,0.09476795273000815,0.9044953973496949,9,Critical
4.778080488322624e-06,0.002357943548864139,0.9976372783706475,10,Critical
2.2387099225001075e-07,0.00028030915462148127,0.9997194669743862,11,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,12,Critical
0.9813316729973295,0.018668325781087656,1.2215828768511464e-09,0,Healthy
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,1,Healthy
0.9920529375661992,0.007947062365441076,6.835982385121267e-11,2,Healthy
0.9839208018435147,0.016079197184198004,9.722872646880916e-10,3,Healthy
0.9840752811357254,0.015924718071005373,7.932692835512387e-10,4,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,5,Healthy
0.9672524284579462,0.032747563868483855,7.673569994755088e-09,6,Healthy
0.9850269586889915,0.014973040393826003,9.171825291209846e-10,7,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,8,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,9,Healthy
0.9663103243699622,0.03368966699309422,8.636943684356837e-09,10,Degrading
0.9912920344256899,0.008707965494209447,8.01006056428311e-11,11,Degrading
0.8520145814261466,0.14798429103167227,1.1275421811889906e-06,12,Degrading
0.9629826335527352,0.0370173545588799,1.1888384868824988e-08,13,Degrading
0.9642026476175882,0.03579734341237875,8.970033101667036e-09,14,Degrading
0.7081006346724997,0.29189456977294204,4.795554558045774e-06,15,Degrading
0.9127953925928588,0.08720400349754545,6.039095956869424e-07,16,Degrading
0.34600425067656804,0.653427445607734,0.0005683037156978955,17,Critical
0.5119326901958148,0.4879441597318972,0.00012315007228790883,18,Critical
0.5801412969878075,0.4198093745709149,4.932844127764516e-05,19,Critical
2.2387099225001075e-07,0.00028030915462148127,0.9997194669743862,20,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,21,Critical
2.6852777188439573e-07,0.00030873475420329104,0.9996909967180247,22,Critical
0.9855241873178425,0.014475812269796195,4.123613815961058e-10,0,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,1,Healthy
0.9934484553158965,0.006551544635316339,4.878721914121343e-11,2,Healthy
0.9920529375661992,0.007947062365441076,6.835982385121267e-11,3,Healthy
0.9850269586889915,0.014973040393826003,9.171825291209846e-10,4,Healthy
0.9672524284579462,0.032747563868483855,7.673569994755088e-09,5,Healthy
0.9846036192494543,0.015396380393883668,3.5666195414654406e-10,6,Healthy
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,7,Healthy
0.9930282545253268,0.0069717454324542474,4.221890734192379e-11,8,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,9,Healthy
0.9642026476175882,0.03579734341237875,8.970033101667036e-09,10,Healthy
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,11,Healthy
0.9912920344256899,0.008707965494209447,8.01006056428311e-11,12,Healthy
0.9700967422690189,0.029903255466431602,2.2645494679893468e-09,13,Healthy
0.9585916196052008,0.041408367110955586,1.3283843675934943e-08,14,Healthy
0.9826211899000946,0.017378808737023552,1.362881776406827e-09,15,Healthy
0.9840752811357254,0.015924718071005373,7.932692835512387e-10,16,Degrading
0.5956408297460919,0.4043447035414011,1.4466712506918076e-05,17,Degrading
0.9469446749027975,0.05305524904082447,7.605637803673177e-08,18,Degrading
0.9568481866475379,0.04315180086212605,1.2490336143700054e-08,19,Degrading
0.5530529293544812,0.44690691171165836,4.015893386051531e-05,20,Degrading
0.24064470109069666,0.7589716971032104,0.00038360180609283296,21,Degrading
0.001362702858102795,0.13215724558114983,0.8664800515607474,22,Critical
2.573477293705219e-06,0.001680385765652693,0.9983170407570536,23,Critical
1.6779005180909858e-06,0.0013313812741378797,0.998666940825344,24,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,25,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,26,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,27,Critical
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,0,Healthy
0.9930282545253268,0.0069717454324542474,4.221890734192379e-11,1,Healthy
0.9277185620251308,0.07228138982467532,4.815019380585936e-08,2,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,3,Healthy
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,4,Healthy
0.959186482455788,0.04081349679495756,2.0749254570994446e-08,5,Healthy
0.9839208018435147,0.016079197184198004,9.722872646880916e-10,6,Healthy
0.9839208018435147,0.016079197184198004,9.722872646880916e-10,7,Healthy
0.9247161321451448,0.07528373255878228,1.352960729865164e-07,8,Healthy
0.9603383305196039,0.0396616476767255,2.1803670560146576e-08,9,Healthy
0.9404658027051556,0.059534155656932035,4.1637912469329723e-08,10,Degrading
0.9236092389507047,0.07639070955316053,5.149613463135184e-08,11,Degrading
0.22264965679392468,0.7762944661967112,0.0010558770093641611,12,Degrading
0.1377070358377341,0.8506429524424538,0.01165001171981207,13,Degrading
0.8620060241175921,0.13799346987953262,5.060028753905149e-07,14,Degrading
0.032138445676,0.840414912987421,0.12744664133657896,15,Critical
0.05111467310499313,0.8963936991647821,0.05249162773022475,16,Critical
0.004799647059471077,0.28149471263284226,0.7137056403076868,17,Critical
0.00015710436456263437,0.027613425722928752,0.9722294699125087,18,Critical
0.0013304125924815816,0.13534817151535586,0.8633214158921625,19,Critical
1.2112471676972464e-07,0.00019315281790957794,0.9998067260573736,20,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,21,Critical
0.25793485432120944,0.7414771629640768,0.0005879827147137673,0,Healthy
0.7346026028082153,0.2653943276354274,3.0695563573408666e-06,1,Healthy
0.1836228409969977,0.8130165389896994,0.003360620013302969,2,Healthy
0.7189079170027204,0.281087866672864,4.216324415796594e-06,3,Healthy
0.16783350634311253,0.8286586273467581,0.00350786631012937,4,Degrading
0.006646003998241076,0.4162607005333819,0.5770932954683771,5,Degrading
0.1398944542059329,0.8556246679851204,0.00448087780894674,6,Degrading
0.028964362911935895,0.6821432379430993,0.288892399144965,7,Degrading
0.12952993115506908,0.8656679354081394,0.004802133436791519,8,Degrading
0.010514629940478824,0.5074015229067885,0.4820838471527326,9,Critical
0.0010668884130939674,0.11544890098189727,0.8834842106050088,10,Critical
3.2036657002642654e-06,0.0019155714202653397,0.9980812249140344,11,Critical
0.00013056491906182795,0.020875360618036024,0.9789940744629022,12,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,13,Critical
2.2387099225001075e-07,0.00028030915462148127,0.9997194669743862,14,Critical
0.17203117856410632,0.8266818138926114,0.0012870075432823598,0,Healthy
0.20122082749362175,0.7977776064645838,0.0010015660417944084,1,Healthy
0.13289186706304004,0.857092000405842,0.010016132531118077,2,Healthy
0.6105712314226511,0.3894167196680827,1.2048909266177909e-05,3,Healthy
0.22283217488959997,0.7764043415439117,0.0007634835664883482,4,Degrading
0.5830699322987454,0.4169147881810664,1.5279520188137107e-05,5,Degrading
0.02401874885725331,0.7999228061540147,0.17605844498873216,6,Degrading
0.21682028741246576,0.78219388632101,0.0009858262665243343,7,Degrading
0.29915704619461747,0.6993764558242096,0.0014664979811728584,8,Degrading
0.003357762032488664,0.1937787804247557,0.8028634575427556,9,Degrading
1.6779005180909858e-06,0.0013313812741378797,0.998666940825344,10,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,11,Critical
0.41274921467575265,0.5870704239733279,0.00018036135091951974,0,Healthy
0.6497638036415376,0.3502081569388138,2.803941964845454e-05,1,Healthy
0.44617344952797583,0.5536461360299282,0.00018041444209602664,2,Healthy
0.13356138164246395,0.854395219719131,0.012043398638405018,3,Healthy
0.6949983651719519,0.3049975599717858,4.074856262365859e-06,4,Healthy
0.7494057295374092,0.2505927766289357,1.4938336551498359e-06,5,Healthy
0.5623269395245556,0.4375985056845333,7.455479091110437e-05,6,Healthy
0.028392739004844417,0.8286615150111077,0.1429457459840478,7,Healthy
0.12048392996731895,0.8758745693416538,0.0036415006910274707,8,Healthy
0.06130634180496843,0.9128341921116789,0.02585946608335277,9,Healthy
0.0994863854691952,0.8959056071988052,0.004608007331999742,10,Healthy
0.03568702979303131,0.7678753454222876,0.19643762478468105,11,Degrading
0.5089989826292258,0.4909752986987729,2.5718672001111844e-05,12,Degrading
0.09930194603226333,0.8740773678314926,0.026620686136244118,13,Degrading
0.031238236954265707,0.8608683485760402,0.10789341446969403,14,Degrading
0.0006011305298521871,0.08520328649838606,0.9141955829717617,15,Degrading
0.03801330621524475,0.8569595334321448,0.1050271603526105,16,Degrading
1.98871646874417e-05,0.00628541662151051,0.993694696213802,17,Degrading
1.688525235746114e-06,0.001314625719880532,0.9986836857548838,18,Degrading
8.078090400663963e-05,0.018004016580829105,0.9819152025151643,19,Critical
2.2387099225001075e-07,0.00028030915462148127,0.9997194669743862,20,Critical
2.6541993304418524e-06,0.001680505340644813,0.9983168404600247,21,Critical
1.2112471676972464e-07,0.00019315281790957794,0.9998067260573736,22,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,23,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,24,Critical
0.9920529375661992,0.007947062365441076,6.835982385121267e-11,0,Healthy
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,1,Healthy
0.9695168534716081,0.030483144027681413,2.500710552874178e-09,2,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,3,Healthy
0.9839208018435147,0.016079197184198004,9.722872646880916e-10,4,Healthy
0.9818703481804403,0.018129650536735528,1.2828242584197296e-09,5,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,6,Degrading
0.9277185620251308,0.07228138982467532,4.815019380585936e-08,7,Degrading
0.9638550526524113,0.036144939615616996,7.731971734146516e-09,8,Degrading
0.7752067761401579,0.2247848863199869,8.337539855248826e-06,9,Degrading
0.9835963559255451,0.016403643434021013,6.404340008269557e-10,10,Degrading
0.7698497221568228,0.23014859823360748,1.6796095697864555e-06,11,Degrading
0.6598471563138278,0.3401004899598967,5.2353726275395366e-05,12,Degrading
0.9362805757764775,0.06371938023101152,4.399251097646011e-08,13,Degrading
0.31335803833192855,0.6863516397371344,0.0002903219309370209,14,Degrading
0.03268088642348058,0.8385347050423515,0.12878440853416795,15,Critical
4.248870807871419e-07,0.00038979832084959517,0.9996097767920695,16,Critical
4.2393442502427996e-07,0.00040896967196914707,0.9995906063936059,17,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,18,Critical
0.06901266457268318,0.8896209326112142,0.04136640281610259,0,Healthy
0.023001330720772047,0.8004399525341221,0.17655871674510573,1,Healthy
0.0005750063721015085,0.06667181609563408,0.9327531775322644,2,Healthy
0.0003518783784416261,0.04463922467647618,0.9550088969450822,3,Healthy
0.10217283251078929,0.8878134623203049,0.010013705168905849,4,Healthy
6.681689945850048e-05,0.01738032156608692,0.9825528615344546,5,Healthy
0.015358190422510338,0.6011638150598955,0.3834779945175943,6,Healthy
0.006494867914477467,0.4170950262763149,0.5764101058092076,7,Healthy
0.1913438906881276,0.807676269466485,0.0009798398453874705,8,Healthy
0.0499545037979156,0.7961849991287278,0.1538604970733566,9,Healthy
0.007209077164663238,0.37487193064329194,0.6179189921920448,10,Healthy
3.959118063381913e-06,0.0021685188784238184,0.9978275220035129,11,Degrading
0.00056951069208742,0.08272700405086753,0.9167034852570451,12,Degrading
2.573477293705219e-06,0.001680385765652693,0.9983170407570536,13,Degrading
0.0010542471435895275,0.11440238341583102,0.8845433694405795,14,Degrading
1.1541113306134792e-06,0.0010652461831734538,0.9989335997054959,15,Degrading
7.364078275518583e-06,0.0030204637867267447,0.9969721721349977,16,Degrading
4.656642958415205e-06,0.0023936356904696245,0.997601707666572,17,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,18,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,19,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,20,Critical
2.6852777188439573e-07,0.00030873475420329104,0.9996909967180247,21,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,22,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,23,Critical
1.93675715604088e-08,4.475107985643121e-05,0.999955229552572,24,Critical
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,0,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,1,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,2,Healthy
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,3,Healthy
0.9872904913995459,0.012709508345574595,2.548795249582353e-10,4,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,5,Healthy
0.9709071748244567,0.02909281934972711,5.825816166357281e-09,6,Healthy
0.9964162698906084,0.0035837301013330047,8.058550364595137e-12,7,Healthy
0.9917780937967238,0.008221906051194357,1.520819096733035e-10,8,Healthy
0.9396949160907709,0.06030503419408719,4.971514189883157e-08,9,Healthy
0.9813316729973295,0.018668325781087656,1.2215828768511464e-09,10,Healthy
0.9242064272699917,0.0757934695293662,1.0320064198161748e-07,11,Healthy
0.9801540018040867,0.019845996694240156,1.5016732079177369e-09,12,Healthy
0.5421788093131142,0.4577699459494882,5.1244737397588655e-05,13,Healthy
0.9839208018435147,0.016079197184198004,9.722872646880916e-10,14,Healthy
0.9180406050777407,0.08195923741276268,1.5750949659025166e-07,15,Degrading
0.7081006346724997,0.29189456977294204,4.795554558045774e-06,16,Degrading
0.06541099513110941,0.9118309987831353,0.02275800608575531,17,Degrading
0.0024630898625793993,0.22138015641542277,0.7761567537219979,18,Critical
1.2112471676972464e-07,0.00019315281790957794,0.9998067260573736,19,Critical
0.9934484553158965,0.006551544635316339,4.878721914121343e-11,0,Healthy
0.9818703481804403,0.018129650536735528,1.2828242584197296e-09,1,Healthy
0.9840752811357254,0.015924718071005373,7.932692835512387e-10,2,Healthy
0.9180406050777407,0.08195923741276268,1.5750949659025166e-07,3,Healthy
0.9839208018435147,0.016079197184198004,9.722872646880916e-10,4,Healthy
0.9512357166045624,0.048764238991709126,4.440372845054902e-08,5,Healthy
0.9920529375661992,0.007947062365441076,6.835982385121267e-11,6,Healthy
0.9638550526524113,0.036144939615616996,7.731971734146516e-09,7,Healthy
0.9277185620251308,0.07228138982467532,4.815019380585936e-08,8,Healthy
0.9929600031799144,0.007039996768334538,5.175106343715269e-11,9,Healthy
0.9826211899000946,0.017378808737023552,1.362881776406827e-09,10,Healthy
0.9840752811357254,0.015924718071005373,7.932692835512387e-10,11,Healthy
0.9813316729973295,0.018668325781087656,1.2215828768511464e-09,12,Degrading
0.9840752811357254,0.015924718071005373,7.932692835512387e-10,13,Degrading
0.9850269586889915,0.014973040393826003,9.171825291209846e-10,14,Degrading
0.9709071748244567,0.02909281934972711,5.825816166357281e-09,15,Degrading
0.9818703481804403,0.018129650536735528,1.2828242584197296e-09,16,Degrading
0.9141707325157269,0.08582915472564488,1.1275862812541012e-07,17,Degrading
0.9672524284579462,0.032747563868483855,7.673569994755088e-09,18,Degrading
0.3512580831734868,0.6484512199309408,0.0002906968955725424,19,Critical
0.13426600349681214,0.8604191922909337,0.005314804212254189,0,Healthy
0.14589006978925095,0.8489762187669038,0.005133711443845303,1,Healthy
0.0012640987307429108,0.1295964091911288,0.8691394920781284,2,Healthy
0.8036382128176023,0.196359221282079,2.5659003187835914e-06,3,Healthy
0.02938593616491476,0.7516734001807303,0.21894066365435494,4,Healthy
0.01190522100663438,0.5378638239984532,0.45023095499491245,5,Healthy
0.4794869067168412,0.5204600734184137,5.3019864745133154e-05,6,Healthy
0.20234894525117605,0.7971220894836378,0.0005289652651860712,7,Degrading
0.00041899290291189415,0.05158985258223633,0.9479911545148518,8,Degrading
3.644704302805489e-05,0.01148250447781192,0.9884810484791601,9,Degrading
0.008658395936862092,0.46751768455805437,0.5238239195050834,10,Degrading
