P(Engine_Core_Health=Healthy),P(Engine_Core_Health=Degrading),P(Engine_Core_Health=Critical),cycle,true
0.7947078722604055,0.2052893032161586,2.8245234358910742e-06,10,Degrading
0.032267414852056135,0.8339621782999739,0.13377040684797006,11,Degrading
6.01185991948489e-06,0.0030898416864041213,0.9969041464536764,12,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,13,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,14,Critical
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,0,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,1,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,2,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,3,Healthy
0.9926075648339677,0.007392435104787496,6.12449483482737e-11,4,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,5,Healthy
0.9818593340160335,0.018140664864149014,1.1198174253618286e-09,6,Healthy
0.9253279808745557,0.07467195571932313,6.34061211790933e-08,7,Healthy
0.769289624640131,0.2307064010913275,3.97426854136514e-06,8,Degrading
0.877729109799245,0.12227065034985482,2.398509001305185e-07,9,Degrading
0.9065469698990093,0.09345287925609612,1.508448946039757e-07,10,Degrading
0.8288260419429088,0.1711725860396687,1.3720174225152326e-06,11,Degrading
0.8895551443479209,0.11044440288793268,4.527641464080084e-07,12,Degrading
0.19063423933339538,0.8069071577016984,0.0024586029649060676,13,Degrading
0.568073804252615,0.4318550191128147,7.117663457023785e-05,14,Degrading
0.5033547993837235,0.4966085362337156,3.6664382560891175e-05,15,Degrading
0.08938846229099781,0.9053652585952533,0.005246279113749059,16,Degrading
0.0019170687994566687,0.1679788706527736,0.8301040605477696,17,Critical
1.5883472318346324e-06,0.0013449831894451214,0.9986534284633231,18,Critical
0.01123154837161805,0.5335710533864525,0.4551973982419295,0,Healthy
0.2693426490349004,0.7293949447889558,0.0012624061761437927,1,Healthy
0.2448157581269557,0.7547004069723343,0.0004838349007099796,2,Healthy
0.05208741462586024,0.7926915971269259,0.15522098824721392,3,Healthy
0.019489473587567415,0.7557599514219522,0.2247505749904803,4,Healthy
0.45452267097287546,0.5453906590277684,8.66699993561005e-05,5,Healthy
0.024434461720921768,0.7988200777560502,0.176745460523028,6,Healthy
0.11799952362632712,0.8658951180511815,0.016105358322491437,7,Healthy
0.020872681280306574,0.6168912903419987,0.3622360283776947,8,Degrading
0.34709066376101894,0.6522238520639644,0.0006854841750167346,9,Degrading
0.008139571022784576,0.4816853488639188,0.5101750801132967,10,Degrading
0.0008311485551892229,0.10270487037927664,0.8964639810655342,11,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,12,Critical
1.7140985121522214e-07,0.0002593136137779538,0.9997405149763708,13,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,14,Critical
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,0,Healthy
0.9690921391081498,0.03090785648418722,4.407662962100798e-09,1,Healthy
0.9692347364475741,0.030765256641646876,6.910778961549753e-09,2,Healthy
0.9205307328723723,0.07946919244988798,7.46777396934152e-08,3,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,4,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,5,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,6,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,7,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,8,Healthy
0.9935740435402786,0.006425956422124824,3.759659635644956e-11,9,Healthy
0.903718840806142,0.09628104584267964,1.1335117853856625e-07,10,Healthy
0.7719908169859911,0.22800714394041618,2.0390735926424288e-06,11,Healthy
0.9810759906244563,0.01892400813815181,1.2373919216262014e-09,12,Degrading
0.8500486372012721,0.1499508819494051,4.808493227435168e-07,13,Degrading
0.5562054198819211,0.4437755672701115,1.9012847967369472e-05,14,Degrading
0.5837278625344612,0.41625310827695405,1.902918858469071e-05,15,Degrading
0.7112423570169963,0.2887516477181298,5.995264873891027e-06,16,Degrading
0.12306407699129533,0.8731950197497973,0.0037409032589073377,17,Degrading
0.7511751415122839,0.2488177023265726,7.156161143575667e-06,18,Degrading
0.9630238750822596,0.036976116909205665,8.008534701377791e-09,19,Degrading
0.7269814290520861,0.2730154398768232,3.131071090835301e-06,20,Degrading
0.07311920549947773,0.9054133808104726,0.02146741369004969,21,Degrading
0.14498593474073496,0.846384482591865,0.008629582667399978,22,Degrading
0.007661893179491899,0.4573359109822703,0.5350021958382378,23,Degrading
0.025516580485550923,0.8114994182682084,0.16298400124624068,24,Degrading
4.550818818368406e-06,0.0026467890497948125,0.9973486601313868,25,Critical
0.024409953898043953,0.724001136850659,0.2515889092512971,26,Critical
2.478982130816983e-06,0.001674010548114505,0.9983235104697546,27,Critical
2.972388413153182e-06,0.002006494766489998,0.9979905328450969,28,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,29,Critical
0.006140370243442766,0.4138243115200922,0.580035318236465,30,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,31,Critical
1.126150778192679e-07,0.00019903739759502046,0.9998008499873272,32,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,33,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,34,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,35,Critical
0.003999632438776942,0.27273352134141743,0.7232668462198056,0,Healthy
0.43033647988761337,0.5695425274243964,0.00012099268799024478,1,Healthy
0.11316109878596262,0.8795796308849314,0.007259270329105888,2,Healthy
0.07232973438350318,0.9007556859723209,0.026914579644175842,3,Degrading
0.03105411743265612,0.7646090326179512,0.20433684994939258,4,Degrading
0.00012143444112801609,0.023705139589887646,0.9761734259689844,5,Degrading
0.09028550269977664,0.8789065108157941,0.03080798648442936,6,Degrading
3.771534728444536e-06,0.0021799889948667162,0.9978162394704048,7,Degrading
0.0005501465888099954,0.0846759328884768,0.9147739205227132,8,Critical
1.335152468385572e-06,0.0009658088612278854,0.9990328559863038,9,Critical
2.5058509102622086e-07,0.00031696661633442595,0.9996827827985745,10,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,11,Critical
0.983052481859412,0.016947516958147824,1.1824402928972654e-09,0,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,1,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,2,Healthy
0.9864731271041862,0.01352687253500812,3.608057637309022e-10,3,Healthy
0.9818593340160335,0.018140664864149014,1.1198174253618286e-09,4,Healthy
0.9930564264934726,0.006943573464731041,4.179632348659984e-11,5,Healthy
0.9149754761511951,0.08502442161621936,1.0223258562733227e-07,6,Healthy
0.9703651827143196,0.02963481483189319,2.4537872425908618e-09,7,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,8,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,9,Degrading
0.9854204090771493,0.014579590622403051,3.0044766912775903e-10,10,Degrading
0.9926075648339677,0.007392435104787496,6.12449483482737e-11,11,Degrading
0.9692347364475741,0.030765256641646876,6.910778961549753e-09,12,Degrading
0.8822770933039866,0.11772268868462846,2.1801138491773928e-07,13,Degrading
0.9926075648339677,0.007392435104787496,6.12449483482737e-11,14,Degrading
0.9608129573269872,0.039187024206304225,1.8466708736980367e-08,15,Degrading
0.8690663711871088,0.1309329478728068,6.809400843825715e-07,16,Degrading
0.8775944320664989,0.12240487265953182,6.952739693479094e-07,17,Critical
0.8487947596707797,0.1512042601829739,9.8014624645198e-07,18,Critical
0.9365801611256233,0.06341979712501922,4.174935753939119e-08,19,Critical
0.21709252861576026,0.7817169951545934,0.0011904762296464906,20,Critical
3.082607128936805e-07,0.0003631500794079601,0.9996365416598793,21,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,22,Critical
0.9852496179741115,0.014750381299106174,7.267823835897679e-10,0,Healthy
0.983052481859412,0.016947516958147824,1.1824402928972654e-09,1,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,2,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,3,Healthy
0.9671013408748913,0.03289865258679955,6.538309116784489e-09,4,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,5,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,6,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,7,Healthy
0.99312591447403,0.0068740854908279185,3.5141995498724784e-11,8,Healthy
0.9874161639125233,0.012583835880358694,2.0711800406308867e-10,9,Healthy
0.927798482448457,0.07220146701027715,5.0541265915554244e-08,10,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,11,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,12,Healthy
0.9324277456781934,0.06757221545365895,3.886814753010218e-08,13,Degrading
0.9810759906244563,0.01892400813815181,1.2373919216262014e-09,14,Degrading
0.983052481859412,0.016947516958147824,1.1824402928972654e-09,15,Degrading
0.9445343663988207,0.05546560813542256,2.5465756799600832e-08,16,Degrading
0.8964656284692205,0.10353417068795358,2.0084282592340003e-07,17,Degrading
0.04240555187636026,0.8901376304320805,0.06745681769155924,18,Degrading
0.3877219384886321,0.6119173621579898,0.0003606993533782901,19,Degrading
0.13213390060539174,0.8607184576620385,0.007147641732569826,20,Critical
0.008016934531720536,0.3870922340930005,0.604890831375279,21,Critical
0.034129312147262954,0.838986712056581,0.1268839757961561,22,Critical
3.6868613374661155e-06,0.002186116841614029,0.9978101962970485,23,Critical
1.126150778192679e-07,0.00019903739759502046,0.9998008499873272,24,Critical
1.7140985121522214e-07,0.0002593136137779538,0.9997405149763708,25,Critical
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,0,Healthy
0.9745380658164764,0.025461927240318247,6.943205308366787e-09,1,Healthy
0.9920817002907656,0.007918299651193353,5.804109037052251e-11,2,Healthy
0.9692347364475741,0.030765256641646876,6.910778961549753e-09,3,Healthy
0.9842301797098639,0.01576981961120053,6.789356390532808e-10,4,Healthy
0.98407220963105,0.01592778956152742,8.074226856083238e-10,5,Healthy
0.9920817002907656,0.007918299651193353,5.804109037052251e-11,6,Healthy
0.9818593340160335,0.018140664864149014,1.1198174253618286e-09,7,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,8,Healthy
0.9710614009368503,0.02893859434016875,4.722980876146769e-09,9,Healthy
0.9710614009368503,0.02893859434016875,4.722980876146769e-09,10,Healthy
0.9839589849775561,0.01604101451425982,5.081840727828246e-10,11,Healthy
0.9671453766314798,0.03285461691994755,6.44857275357041e-09,12,Healthy
0.9655029604622317,0.034497026187798326,1.3349969997998699e-08,13,Healthy
0.9852496179741115,0.014750381299106174,7.267823835897679e-10,14,Healthy
0.9852496179741115,0.014750381299106174,7.267823835897679e-10,15,Degrading
0.9445343663988207,0.05546560813542256,2.5465756799600832e-08,16,Degrading
0.8852452551566528,0.11475434263124805,4.022120992135872e-07,17,Degrading
0.8095948788701834,0.1904034098810199,1.7112487966557587e-06,18,Degrading
0.7205432847847408,0.2794472418329084,9.473382350882742e-06,19,Degrading
0.7556720964951255,0.24432407098129075,3.832523583783115e-06,20,Degrading
0.7329514397439016,0.26704477077828903,3.789477809393687e-06,21,Degrading
0.19243668071964282,0.8062009800948291,0.0013623391855280705,22,Degrading
0.5302117368785676,0.46976476881320844,2.3494308223852016e-05,23,Degrading
0.33961753264420474,0.6602453382664671,0.00013712908932812386,24,Degrading
0.5470730242282408,0.4529010527984009,2.5922973358307048e-05,25,Degrading
0.1286301342236119,0.8624474402796024,0.008922425496785617,26,Critical
2.322808677702297e-05,0.009220258903129734,0.9907565130100933,27,Critical
4.343565305039026e-05,0.013836400477414393,0.9861201638695353,28,Critical
0.012719607277569114,0.7040765431481124,0.2832038495743184,29,Critical
1.658063507521532e-06,0.0013737179557055483,0.998624623980787,30,Critical
1.126150778192679e-07,0.00019903739759502046,0.9998008499873272,31,Critical
1.126150778192679e-07,0.00019903739759502046,0.9998008499873272,32,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,33,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,34,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,35,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,36,Critical
0.7124795233799635,0.2875172292138442,3.2474061923218747e-06,0,Healthy
0.06030767292592206,0.9127548340662921,0.026937493007785904,1,Healthy
0.521155648634553,0.47881530285898904,2.9048506458059824e-05,2,Healthy
0.44955215533977855,0.5503342088577404,0.00011363580248097316,3,Healthy
0.7672006026575567,0.23279490724045776,4.4901019854263976e-06,4,Healthy
0.003274549353352195,0.3083563037951784,0.6883691468514694,5,Healthy
0.09244277227846538,0.8921195400420261,0.015437687679508434,6,Healthy
0.11551061189385417,0.8779653262669478,0.006524061839198022,7,Healthy
0.006140370243442766,0.4138243115200922,0.580035318236465,8,Degrading
0.006045966502664637,0.41523144460550665,0.5787225888918287,9,Degrading
6.206061130479037e-05,0.016357994327566825,0.9835799450611283,10,Degrading
0.0004611619116561254,0.07958903356520707,0.9199498045231368,11,Critical
3.9119462666568504e-07,0.00039460679948859423,0.9996050020058846,12,Critical
3.525837963140759e-05,0.011979630476995847,0.9879851111433727,13,Critical
3.4081945264643605e-06,0.0022230997966536737,0.9977734920088199,14,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,15,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,16,Critical
0.36990602464400973,0.6299865252307858,0.00010745012520446112,0,Healthy
0.3183914356914412,0.6808876710268722,0.0007208932816867269,1,Healthy
0.07922973887212696,0.9096935648289443,0.011076696298928749,2,Healthy
0.3300165307096695,0.6695261873348657,0.00045728195546495295,3,Degrading
0.15978978182578343,0.831454741604048,0.008755476570168615,4,Degrading
0.060297433693106806,0.9126841519417439,0.02701841436514928,5,Degrading
0.1522172552373592,0.839858445688075,0.007924299074565757,6,Degrading
0.07119770607406996,0.9085344660811181,0.020267827844812035,7,Degrading
2.8836385902862533e-06,0.001976199847785131,0.9980209165136246,8,Degrading
0.12533432188914048,0.8686467978240808,0.006018880286778785,9,Degrading
0.0003989248372494091,0.05953977905629271,0.9400612961064578,10,Critical
0.007817591382395251,0.44602033113142475,0.54616207748618,11,Critical
2.8564683845712362e-06,0.001970592271709827,0.9980265512599057,12,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,13,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,14,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,15,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,16,Critical
0.19103118441464823,0.8070699065711382,0.001898909014213601,0,Healthy
0.32181148014787053,0.6777002792551752,0.00048824059695443665,1,Healthy
0.055159235362098,0.8948762509853674,0.049964513652534674,2,Healthy
0.1171668625129352,0.8702538812897782,0.012579256197286682,3,Degrading
0.277287561629,0.7217519194335211,0.0009605189374789236,4,Degrading
0.04578118492800562,0.9154762532547257,0.038742561817268595,5,Degrading
0.10289355074936794,0.8923479536142487,0.0047584956363833225,6,Degrading
0.005995484255512537,0.4102071922390528,0.5837973235054348,7,Degrading
0.10034326119870425,0.891029936570128,0.008626802231167945,8,Degrading
3.082607128936805e-07,0.0003631500794079601,0.9996365416598793,9,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,10,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,11,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,12,Critical
0.9920817002907656,0.007918299651193353,5.804109037052251e-11,0,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,1,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,2,Healthy
0.9930564264934726,0.006943573464731041,4.179632348659984e-11,3,Healthy
0.98407220963105,0.01592778956152742,8.074226856083238e-10,4,Healthy
0.9810759906244563,0.01892400813815181,1.2373919216262014e-09,5,Healthy
0.9872896965163027,0.0127103032373746,2.4632260898205125e-10,6,Degrading
0.1770779594910334,0.821581831412235,0.0013402090967315123,7,Critical
2.7343777256238567e-05,0.010809120734255457,0.9891635354884883,8,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,9,Critical
0.15543012334902376,0.8243384849110841,0.020231391739892055,0,Healthy
0.021326849646548542,0.7305971426447221,0.2480760077087294,1,Healthy
0.14775167412974138,0.8462348074481564,0.006013518422102104,2,Healthy
0.0005595462496477766,0.08077872194135045,0.9186617318090018,3,Healthy
0.4289672304647182,0.5708237058115883,0.0002090637236936955,4,Healthy
0.0007496440294202172,0.10453599687864218,0.8947143590919376,5,Healthy
0.02992854707969484,0.7323391866365123,0.23773226628379288,6,Healthy
0.0009426278356463448,0.11255239933166981,0.8865049728326838,7,Healthy
5.626562037900506e-06,0.002874730255545844,0.9971196431824163,8,Healthy
0.016654803237285163,0.6770537237019507,0.306291473060764,9,Degrading
0.018319550829349964,0.6807562328106447,0.3009242163600054,10,Degrading
3.082607128936805e-07,0.0003631500794079601,0.9996365416598793,11,Degrading
2.5058509102622086e-07,0.00031696661633442595,0.9996827827985745,12,Degrading
2.8564683845712362e-06,0.001970592271709827,0.9980265512599057,13,Degrading
2.615896252844203e-07,0.0003237455586914621,0.9996759928516832,14,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,15,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,16,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,17,Critical
0.9842301797098639,0.01576981961120053,6.789356390532808e-10,0,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,1,Healthy
0.9713446537333771,0.028655342294700084,3.971922797624991e-09,2,Healthy
0.9920817002907656,0.007918299651193353,5.804109037052251e-11,3,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,4,Healthy
0.9505634952228618,0.04943646012382269,4.465331548758371e-08,5,Healthy
0.99312591447403,0.0068740854908279185,3.5141995498724784e-11,6,Healthy
0.9324277456781934,0.06757221545365895,3.886814753010218e-08,7,Healthy
0.98407220963105,0.01592778956152742,8.074226856083238e-10,8,Healthy
0.8541997755682014,0.14579970472301523,5.197087834442701e-07,9,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,10,Healthy
0.9253279808745557,0.07467195571932313,6.34061211790933e-08,11,Healthy
0.9645274526173364,0.03547254012955939,7.25310425562519e-09,12,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,13,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,14,Healthy
0.9668854903517996,0.0331145039013201,5.74688033069411e-09,15,Degrading
0.7117888910015726,0.2882067197128596,4.389285567810213e-06,16,Degrading
0.6589653751719583,0.34100575989820214,2.8864929839628946e-05,17,Degrading
0.9203857398429158,0.07961416052951409,9.962756999325734e-08,18,Degrading
5.505658627471706e-05,0.01501722772558098,0.9849277156881444,19,Critical
0.021011517560249045,0.6532120167161893,0.3257764657235616,20,Critical
0.04920791606402226,0.8818232448730543,0.0689688390629235,21,Critical
3.4668554538003225e-05,0.01121640780611812,0.988748923639344,22,Critical
0.00014876319314408463,0.02852558469794289,0.9713256521089131,23,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,24,Critical
0.9935740435402786,0.006425956422124824,3.759659635644956e-11,0,Healthy
0.9836138885147953,0.016386110672635484,8.125692617110609e-10,1,Healthy
0.991934380629436,0.008065619247126978,1.2343705294299067e-10,2,Healthy
0.9935740435402786,0.006425956422124824,3.759659635644956e-11,3,Healthy
0.9855370074802611,0.014462992182657362,3.3708152998294594e-10,4,Healthy
0.9852496179741115,0.014750381299106174,7.267823835897679e-10,5,Healthy
0.9692347364475741,0.030765256641646876,6.910778961549753e-09,6,Healthy
0.9964996418100928,0.003500358183546197,6.3610663228590275e-12,7,Healthy
0.98407220963105,0.01592778956152742,8.074226856083238e-10,8,Degrading
0.9692347364475741,0.030765256641646876,6.910778961549753e-09,9,Degrading
0.9920817002907656,0.007918299651193353,5.804109037052251e-11,10,Degrading
0.7369142664546754,0.2630808008966791,4.932648645486418e-06,11,Degrading
0.9620582728441883,0.03794171783179816,9.324013396339893e-09,12,Degrading
0.915890542760565,0.08410941494213602,4.2297298992732726e-08,13,Degrading
0.9299741227500903,0.07002581004346459,6.720644508471326e-08,14,Degrading
0.8943162767885426,0.10568333817747547,3.8503398193774027e-07,15,Degrading
0.8357364738826968,0.1642626970030909,8.291142124536334e-07,16,Degrading
0.861599591718886,0.13839949045291874,9.178281951917537e-07,17,Critical
0.04578118492800562,0.9154762532547257,0.038742561817268595,18,Critical
0.02813613950276523,0.7171911989456368,0.25467266155159796,19,Critical
1.126150778192679e-07,0.00019903739759502046,0.9998008499873272,20,Critical
1.126150778192679e-07,0.00019903739759502046,0.9998008499873272,21,Critical
0.35392065876908857,0.6459818609287742,9.748030213723343e-05,0,Healthy
0.8487530189207728,0.15124641001018646,5.710690407454659e-07,1,Healthy
0.13203284258072112,0.8582184839780269,0.009748673441252038,2,Healthy
0.07018377620909458,0.9092215038913702,0.020594719899535152,3,Healthy
0.04294522494893957,0.813165671449328,0.1438891036017323,4,Healthy
0.054035237117328994,0.8967006604757579,0.04926410240691317,5,Healthy
0.05740699722863596,0.8868541513387377,0.05573885143262645,6,Degrading
0.0021720881601183127,0.21125529490399864,0.786572616935883,7,Degrading
0.007412923254867832,0.4522345174199142,0.540352559325218,8,Degrading
8.778238178596288e-06,0.0035766359423802965,0.9964145858194411,9,Degrading
3.4081945264643605e-06,0.0022230997966536737,0.9977734920088199,10,Critical
4.213994336546529e-06,0.002414641920082305,0.9975811440855811,11,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,12,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,13,Critical
1.775109061246216e-08,4.68651567425137e-05,0.9999531170921669,14,Critical
